$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory,$<obj2
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2116.4,8
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2120.4,8
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2128.4,9
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2126.8,7
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2120.8,8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2141.6,8
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2166.8,9
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2125.2,8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2163.2,9
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2144.0,9
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1758.0,9
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2153.2,10
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2106.0,7
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2100.8,8
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2114.4,8
0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2116.0,9
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2126.8,8
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2126.8,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2150.0,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2139.6,10
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2123.6,8
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1641.6,7
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2144.8,9
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2126.0,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2162.0,10
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2118.0,9
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2146.8,10
0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2140.8,10
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2181.2,11
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2080.0,4
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2094.8,5
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2092.4,5
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1659.2,8
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2120.4,6
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2109.6,5
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2122.0,6
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2113.6,6
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2118.0,7
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2094.0,5
0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2108.4,6
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2115.6,6
0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2141.2,7
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2100.0,6
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1669.2,8
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2148.8,7
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2128.8,7
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2151.2,8
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2100.4,5
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2119.6,6
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2112.4,6
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2119.6,7
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2102.8,6
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2112.4,7
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2109.6,7
0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1701.2,7
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1676.0,9
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2105.2,8
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2104.4,6
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2129.6,7
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2109.6,7
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2138.4,8
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2124.4,7
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2135.6,8
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2126.4,8
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2143.2,9
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2082.0,5
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1708.8,8
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2077.2,6
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2064.8,6
0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2101.6,7
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2101.6,6
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2112.8,7
0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2118.0,7
0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,2108.8,8
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2080.8,6
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2082.8,7
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2096.4,7
1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1730.8,9
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2124.8,8
0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2071.6,7
0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2119.6,8
0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2096.4,8
0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,2127.2,9
0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2083.2,6
0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,2085.2,7
0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2093.2,7
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,2095.2,8
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2086.0,7
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1719.6,9
0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2098.0,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,2085.2,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,2099.6,9
0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2119.2,7
0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,2117.6,8
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2114.8,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,2136.8,9
0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2118.0,8
0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2129.6,9
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,2122.8,9
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1750.0,10
0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,2131.6,10
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2148.0,5
0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2155.2,6
0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2164.0,6
0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2157.6,7
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2174.8,6
0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2221.6,7
0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2184.4,7
0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2172.8,8
0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2133.2,6
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1676.0,6
0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2158.0,7
0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2231.2,7
0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2226.0,8
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2165.6,7
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2226.0,8
0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2162.4,8
0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2228.0,9
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2106.0,6
0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2117.2,7
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2116.4,7
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1675.2,7
0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2131.2,8
0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2113.2,7
0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2110.8,8
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,2135.6,8
0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,2132.4,9
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2148.8,7
0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2150.0,8
0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2130.4,8
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,2166.0,9
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2149.6,8
1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1734.8,7
0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2152.4,9
0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,2156.4,9
0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,2167.2,10
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2138.4,6
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2147.6,7
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2158.8,7
0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2141.6,8
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2204.8,7
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2226.4,8
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2218.4,8
1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1744.0,8
0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2178.0,9
0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2110.0,7
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,2103.6,8
0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,2122.0,8
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2145.6,9
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2111.6,8
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2146.4,9
0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2131.6,9
0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,2140.8,10
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2123.6,7
1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1660.8,7
0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2144.0,8
0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2162.4,8
0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2163.6,9
0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2112.4,8
0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2111.6,9
0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,2134.0,9
0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,2123.2,10
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2226.8,8
0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2224.0,9
0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2129.6,9
0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1651.6,7
1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1722.8,8
0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,2189.2,10
0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2248.4,9
0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,2172.0,10
0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2262.4,10
0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,2228.0,11
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2096.8,4
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2107.2,5
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2123.2,5
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2142.0,6
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2109.2,5
1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1669.2,8
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,2148.0,6
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2109.6,6
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,2148.8,7
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2100.4,5
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2112.0,6
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2102.0,6
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2114.8,7
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2119.6,6
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,2145.2,7
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2138.0,7
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1741.2,9
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,2151.6,8
0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2133.6,5
0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2166.8,6
0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2221.2,6
0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2222.0,7
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2135.6,6
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2220.4,7
0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2165.2,7
0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2238.8,8
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2163.6,6
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1673.2,7
0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2208.8,7
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2181.6,7
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,2213.2,8
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,2229.2,7
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,2226.0,8
0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,2229.6,8
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,2240.0,9
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2111.2,5
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2118.8,6
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2128.0,6
1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1684.0,8
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2132.4,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2124.8,6
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2153.6,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2128.0,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2151.2,8
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2147.6,6
0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2155.6,7
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2208.4,7
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2178.4,8
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2223.2,7
1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1665.2,8
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2243.6,8
0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2227.2,8
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2246.4,9
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2120.0,6
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2119.6,7
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2140.0,7
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2142.4,8
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2164.0,7
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2228.8,8
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2169.6,8
1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1673.6,9
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2227.2,9
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2124.0,7
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2119.6,8
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2209.2,8
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2208.8,9
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2147.2,8
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2229.2,9
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2147.6,9
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2238.8,10
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2097.6,5
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1745.2,8
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2081.2,6
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2115.2,6
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2129.2,7
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,2102.8,6
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2130.8,7
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2110.4,7
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,2135.2,8
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2096.4,6
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2087.6,7
0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,2099.2,7
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1729.6,9
0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2112.8,8
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2112.4,7
0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2134.8,8
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2132.8,8
0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,2139.6,9
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2092.8,6
0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2117.6,7
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2138.8,7
0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,2129.6,8
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2100.8,7
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1754.4,9
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2143.2,8
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2112.0,8
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,2145.6,9
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2101.6,7
0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,2111.2,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2100.8,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,2116.0,9
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2126.4,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2148.4,9
0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2140.4,9
0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1710.8,8
1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1742.4,10
0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2136.4,10
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2108.8,6
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2118.0,7
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2134.4,7
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2144.8,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,2114.4,7
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2134.4,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2122.0,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,2165.6,9
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2117.6,7
1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1668.4,7
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2130.0,8
0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2134.4,8
0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,2132.8,9
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2156.0,8
0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2166.8,9
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,2163.6,9
0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2179.2,10
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2110.4,7
0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2108.8,8
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,2124.8,8
1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1682.4,8
0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2151.6,9
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2105.6,8
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2151.6,9
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2129.6,9
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,2151.6,10
0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,2113.6,8
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2110.0,9
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,2133.2,9
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,2124.8,10
0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,2134.0,9
1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1738.8,8
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2158.8,10
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,2157.2,10
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2164.0,11
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2081.2,4
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2112.0,5
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2096.0,5
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2120.8,6
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2084.4,5
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2088.0,6
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2107.6,6
