$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,$x71,$x72,$x73,$x74,$x75,$x76,$x77,$x78,$x79,$x80,$x81,$x82,$x83,$x84,$x85,$x86,$x87,$x88,$x89,$x90,>>f1,>>f2,>>f3
4, 3, 2, 4, 1, -1, 1, -1, 0, 1, 2, 0, 4, 3, -1, 2, 1, 5, 1, -1, -1, -1, 1, 5, 3, -1, 0, 2, 1, 3, 1, 4, 0, 0, 1, -1, 1, 0, 2, -1, 4, 2, 5, 5, 4, -1, 5, 1, 4, 3, 3, 0, 5, 4, -1, 3, 2, 0, 5, 2, 5, 2, 0, 0, 2, 3, 1, 4, 4, 3, 4, 3, 5, -1, 5, 0, 5, 2, 1, 4, 2, 2, 4, 0, 0, -1, 3, 3, 3, 0, 8867, 1330, 888
1, 4, 2, 0, 3, 2, 1, 3, 2, 1, -1, 3, 5, -1, 4, -1, 0, 0, -1, 3, 3, 5, -1, -1, 0, 5, 4, 2, 3, 5, -1, 3, 0, 5, 2, 2, 3, 2, 3, 1, 5, 1, 0, 1, 4, 2, 5, -1, 2, 2, 1, 3, -1, 4, 5, 4, 2, 5, 4, 1, 5, 3, 4, -1, 0, -1, 1, 0, -1, 1, 4, 2, 0, 0, 1, 0, -1, 4, 4, 5, 3, 1, -1, 2, 0, 4, 4, 0, 1, 5, 9427, 1330, 888
-1, 2, 0, 0, 0, -1, 5, 0, 5, 3, 5, 5, 1, -1, 4, 5, -1, 0, 3, 3, 2, 1, -1, -1, 4, 0, 2, 4, 4, 1, 5, 5, 2, -1, 1, -1, 0, 5, 4, 2, 3, 0, 3, 3, 5, -1, -1, -1, 4, -1, 2, 2, 4, 2, 3, -1, -1, 4, 1, 1, 4, 0, 3, 2, 2, 5, 1, 1, 1, 4, 1, 4, 3, 3, 1, 0, 0, 3, 2, 0, 2, -1, 5, 2, 0, 1, 4, 4, 5, -1, 9185, 1330, 888
0, 4, 5, 0, -1, 2, 3, 5, 5, 2, 5, 2, 3, 0, 3, 3, 3, -1, 1, 0, 1, 5, 0, 1, 4, 4, 4, 3, 5, 4, 2, -1, 3, 1, 5, -1, 1, -1, 4, 1, 2, 1, -1, 0, 4, 5, 3, 5, -1, 2, 0, -1, 2, 5, 3, 0, 5, 2, -1, 3, -1, 4, 4, 1, 4, 1, 5, 4, 2, 4, 0, -1, -1, 1, 2, 2, 3, 0, 0, -1, 3, 2, -1, 5, 0, 1, 0, 1, 1, 4, 8877, 1330, 888
3, 5, 1, -1, 0, 4, 1, 0, -1, -1, -1, 2, 4, 3, 2, 2, 4, 2, 4, 0, 5, -1, 0, 3, 5, 3, 2, 3, 1, 0, 2, 2, 2, 5, -1, 3, -1, 1, -1, 4, 5, 4, 0, 5, -1, 2, 1, 5, 3, -1, 4, 4, 1, 5, 0, 3, 1, -1, 4, 0, 4, 5, 2, 1, 1, 3, -1, -1, 1, 0, 4, 4, -1, 4, 3, -1, 1, 1, 4, -1, 3, 1, 0, 0, 5, 5, 2, 1, 2, 0, 8910, 1330, 888
5, 2, 4, 4, 1, 0, 3, 2, 1, 0, 4, 1, 4, 3, -1, 3, 2, 0, -1, 2, 1, 5, -1, 3, -1, 0, 4, -1, 4, 2, 5, -1, 1, -1, 2, 0, 5, 5, 0, 5, 1, 2, 4, 1, 4, 1, -1, 0, 5, 2, 1, 2, -1, 0, 0, 0, -1, 5, -1, 3, 5, 3, 4, 2, 2, -1, 1, 1, 4, 1, 0, 3, -1, -1, 2, 1, 4, 0, 2, 4, 4, 1, 2, 3, -1, 3, 3, 5, 3, 4, 9430, 1330, 888
-1, 4, 3, 1, 3, -1, 3, 0, 3, 2, 0, 1, -1, 4, 3, -1, 3, 4, -1, 2, 2, 0, 0, 5, 0, 4, -1, -1, 1, 5, 2, 4, 0, 1, 1, 2, 1, -1, 4, 5, 5, 4, 4, 3, -1, 1, 1, 2, 4, 3, 0, 2, -1, 4, -1, -1, 0, 0, 3, 4, 5, 3, 1, 2, 2, 2, 3, -1, -1, 5, 4, 0, 5, 2, -1, 0, 1, 2, 3, 4, 1, 0, -1, -1, 3, 0, 1, 1, -1, 3, 9063, 1330, 888
-1, -1, 2, 0, 2, 2, 0, 3, 2, 1, -1, 4, 3, 2, 4, -1, 5, 1, 1, 3, 2, 0, 1, 5, 4, 0, 4, 3, 0, 3, 2, -1, -1, 2, -1, -1, -1, -1, 4, 5, 5, 0, 5, 2, 1, 4, 4, 2, -1, 1, 3, 2, 3, 4, 3, 0, -1, 0, 4, -1, 2, -1, 1, 2, 4, 5, 4, 3, 1, 1, 3, 3, 5, -1, -1, 1, 1, 0, 5, 2, 0, 1, 3, 0, -1, -1, 3, 5, 4, 1, 8723, 1330, 888
4, 4, 2, -1, 3, -1, 5, 0, 3, 1, 3, 4, 4, 4, 5, -1, 2, 0, 5, -1, -1, -1, 5, 4, 1, 3, 5, -1, 5, 2, 1, 0, 1, 2, 0, -1, 5, 5, 2, 0, 3, 0, -1, 3, 4, 0, 3, 1, 5, 4, 5, 5, 2, 4, 3, 0, 4, 2, 3, 2, 4, 5, -1, 3, -1, 3, 4, -1, -1, 2, 2, 1, 0, 2, 2, -1, 0, 0, 5, -1, -1, 0, 3, 1, 1, 1, 3, -1, 1, 2, 8256, 1330, 888
1, 4, 1, -1, 0, 0, 1, 4, 2, 1, -1, -1, 4, 5, 5, 4, -1, 0, -1, -1, 1, 4, 5, 0, -1, 5, 2, 0, 5, 3, 2, 3, 5, 1, 0, 0, 2, 3, -1, 1, 1, 2, 0, 1, 2, 3, 3, 2, -1, 2, 5, 3, 3, 2, 2, 3, 3, 5, 3, 2, -1, 4, 4, -1, 5, 3, 5, 1, 4, 4, 4, -1, -1, 2, 0, 5, -1, 4, 1, 0, 5, 2, 1, 5, 0, 2, -1, 3, 1, 0, 8792, 1330, 888
-1, 2, 3, 5, 2, 3, 2, 2, -1, 0, 4, 1, -1, 3, -1, 3, 4, -1, -1, 5, -1, 3, 3, -1, 5, 2, 5, 2, 0, 1, 2, 5, 4, 1, 1, 4, 3, 0, -1, 2, 3, 3, 5, 2, 0, 5, 4, 4, 4, -1, 2, 1, 3, -1, -1, 0, -1, 0, 1, 1, 2, 0, -1, 1, 5, -1, 1, 5, 0, 2, 4, 0, 1, -1, 1, 5, 1, 2, 0, 4, 5, 3, 4, 0, 1, 0, 3, 4, 2, 4, 9039, 1330, 888
5, 4, 3, 2, 0, 2, 3, 2, 4, 4, 4, 5, 1, 2, 5, 0, 1, -1, -1, 5, 5, 0, 4, 0, 5, -1, 5, 0, 1, -1, 3, 3, 4, 0, 2, 2, 4, 3, -1, 2, 0, 2, 1, -1, 1, 2, 5, 0, 1, 1, 3, -1, 1, 1, 5, 3, 1, 4, 2, 1, 3, 2, 4, 4, 2, 0, 5, 1, 0, -1, 0, 5, -1, 0, 4, -1, 0, 5, 3, 4, 3, -1, -1, 3, 3, 2, 5, 1, 1, 3, 9160, 1330, 888
1, 2, 1, -1, -1, 5, 2, 2, 0, 3, 4, 4, -1, -1, -1, 3, 0, -1, 4, 3, 1, 3, -1, 2, 3, -1, 0, -1, 0, -1, 3, 0, 1, -1, 3, 0, 1, 5, 4, 3, 4, 3, 5, 5, 2, 5, 4, 0, -1, 5, -1, 2, 3, 5, 5, 0, 5, 0, 4, -1, 5, 1, 1, 1, 1, -1, 3, 4, 2, 4, 3, 5, 2, 5, 2, 4, 0, 1, 2, 2, 4, 0, 1, 2, 4, 0, 2, 2, 4, 3, 8931, 1330, 888
0, 1, 5, 5, 3, 2, -1, -1, 1, 5, 3, 4, 1, -1, -1, 3, -1, 2, 5, 2, 0, 0, -1, 4, 3, 3, 3, 1, 0, -1, 5, -1, 0, 2, 4, 3, 5, 2, 4, 2, 0, 1, 0, 2, -1, 2, 3, 3, -1, 1, 2, -1, 0, -1, -1, 5, 1, 0, 3, -1, 1, 1, 3, 1, 4, 1, 4, 0, 1, -1, 2, 3, 2, -1, -1, 4, -1, 0, 5, -1, 0, 1, 1, -1, 3, 4, 5, 2, 2, 4, 8376, 1330, 888
-1, 4, 1, 0, 3, 3, 2, 0, 3, 5, 4, 2, 5, 5, 5, 5, 3, -1, 1, 3, -1, 2, 4, -1, 3, 0, 2, 0, 3, -1, 4, -1, -1, 1, -1, 5, -1, -1, 2, 4, 0, 3, 1, 1, 4, 0, 1, 2, 5, 1, 3, 4, 2, 4, 3, -1, 0, 1, 0, -1, 1, -1, 5, 5, 0, 2, 2, 4, 2, 1, 0, -1, 1, -1, 4, 2, 3, 5, 5, 3, 2, -1, 1, 2, 0, 4, -1, 2, 3, 3, 8101, 1330, 888
4, 4, 0, 5, 3, 5, -1, 3, 5, 3, 1, 0, 4, 0, 4, 1, 5, 2, 2, 2, 5, -1, 1, 5, 3, 1, 2, 2, -1, 0, 5, 2, 3, -1, 2, 3, 2, 4, 5, 2, 3, 1, 4, 1, -1, 0, 4, 0, 2, -1, 4, 5, -1, 1, -1, -1, 5, 3, 2, -1, 3, 4, 1, 0, 3, 5, 0, 4, -1, 1, 1, -1, 1, 1, 1, 0, 2, 4, -1, 0, 5, -1, 0, 3, -1, 4, 3, 5, 0, 4, 8819, 1330, 888
1, 5, 0, 0, -1, 3, 0, 2, 2, 1, 5, 2, -1, 3, -1, 1, 3, -1, 1, 1, 0, -1, -1, 3, 0, 5, -1, 3, 0, 5, 2, -1, 0, 1, 4, 4, -1, 3, 2, 5, 1, 0, 0, 4, 3, -1, 2, -1, 2, 5, 0, 3, 1, -1, 2, 1, 5, -1, 3, -1, 4, 1, 1, 1, 4, 3, 1, 4, -1, 5, 4, -1, 4, 0, 4, 2, 4, 4, 0, 3, 2, 5, 5, 3, 2, 0, 2, 5, 4, 0, 8973, 1330, 888
1, 0, 4, 5, 3, 0, 3, 3, 3, 0, 1, 0, 4, 3, -1, 3, 2, 4, 3, 3, 1, -1, 4, 4, -1, 2, -1, 2, -1, -1, 2, 4, 2, 1, -1, -1, -1, -1, -1, 4, 3, 4, 3, 5, 1, 2, 0, 4, 5, 4, 2, 0, 1, 0, 2, 5, 0, -1, 0, 5, 2, 2, -1, 5, 1, 0, 3, -1, 1, -1, 0, 1, 3, 5, 1, 4, 1, 4, 4, 5, 0, -1, 1, 2, 0, 1, -1, 1, 2, -1, 8291, 1330, 888
1, 1, 1, 2, 0, -1, 3, 3, 2, 4, 3, 5, 0, 4, 2, 2, 3, -1, 4, 1, 5, 4, 0, 0, 1, 2, 0, -1, 1, 1, -1, -1, 4, 5, 2, 1, 5, 1, 3, 3, 5, 0, 5, -1, -1, 3, 1, 5, -1, 3, 1, 5, 0, 3, 2, -1, -1, 5, -1, 4, 3, 4, -1, 2, 3, 0, 1, 0, 2, 4, 5, 4, 2, 0, 0, 3, 5, 4, 4, 1, -1, 3, 0, -1, 2, 5, 4, 2, 3, 0, 9227, 1330, 888
0, 1, 1, 1, 4, 2, 3, 2, -1, 0, 5, 5, 5, 2, -1, 0, 1, -1, 4, 5, 5, 0, 5, 0, 3, 0, 1, -1, 2, 4, 2, 4, 1, 4, 0, 4, 1, 2, 3, 1, 0, 0, 2, 3, -1, 3, 3, 5, -1, 3, 1, 1, 4, 4, 2, 1, 1, -1, -1, 5, 5, 0, 4, 4, -1, 3, 5, 1, 4, 4, 4, 3, 1, -1, 5, 0, 4, -1, 3, 0, 3, 3, 3, 2, 0, 2, 2, 2, 2, -1, 9160, 1330, 888
3, -1, 4, 2, 5, -1, 2, 4, 0, 0, 0, 0, 5, 0, 3, 0, 3, 0, 3, 5, 5, 1, 3, 0, 5, 1, 1, 3, 4, 2, 5, 4, 4, 1, 0, 1, 4, -1, -1, 2, -1, 2, 1, -1, 4, 0, 4, 0, -1, 3, 5, 5, -1, 4, 2, 2, 4, 5, 2, 2, 3, 4, -1, -1, 5, 2, 2, 3, 5, 3, 2, 1, 4, 1, -1, -1, 3, 3, 1, 4, 0, -1, 5, 3, 5, 2, 5, 0, -1, 1, 8622, 1330, 888
3, -1, 3, -1, -1, 0, 5, -1, 0, 0, 0, -1, 1, 4, 1, 5, 0, 2, 4, 1, 1, 5, 0, -1, 3, 2, 4, -1, 2, 5, 2, 2, 4, 1, 5, 5, -1, 4, 4, 3, 0, 0, 2, 0, -1, 2, 3, 2, 2, 1, 3, 3, 4, 2, 4, 4, 1, 4, 2, -1, 1, -1, 0, 2, 1, 3, 1, 3, 3, 0, 4, 3, 5, 5, 3, 1, 1, 5, 0, -1, -1, 5, 5, 0, 2, 3, -1, 5, 1, 4, 8650, 1330, 888
5, 5, 2, 2, 0, 2, 1, 4, 2, 0, 2, 5, -1, 4, 0, 1, 0, 3, 5, 0, -1, 4, 4, 1, 1, 0, 0, 4, 5, -1, 3, -1, 3, 5, 5, -1, 0, 3, 3, 5, 5, 0, 4, 3, -1, 1, -1, 1, 2, 2, 4, 5, 0, 0, 2, 5, 3, 0, 5, 3, -1, 0, -1, 2, 1, 2, 1, 2, 4, -1, 2, 3, 1, -1, 3, 4, 2, -1, 3, 4, 1, 5, 5, 1, 3, 4, 4, 4, 1, 1, 8998, 1330, 888
-1, 1, 4, 1, 3, 4, 2, 5, -1, 4, 2, -1, 5, 4, 5, 2, 0, 2, 0, 0, 1, 3, 0, 1, 2, 3, 4, 5, 4, -1, 4, 1, 0, 1, 3, 1, 1, -1, -1, -1, 2, 0, -1, 3, 2, 2, -1, 3, 0, 4, 3, 0, 5, 3, 1, 4, -1, -1, -1, 0, -1, -1, 4, 3, -1, 4, 3, 2, 2, 4, 2, 3, 4, 3, 1, -1, -1, 0, 2, 3, -1, 5, 3, 2, -1, 5, 5, -1, 0, 0, 8388, 1330, 888
-1, -1, 4, 3, 4, -1, 4, 2, 0, 2, -1, 2, 3, -1, 3, 3, -1, 0, -1, 2, 5, -1, 4, 5, -1, 0, -1, 3, 3, 0, 3, 5, -1, 1, 2, 0, 4, -1, 0, 1, 1, -1, 2, 5, 0, 5, 4, 4, 3, 0, 5, 1, 1, 5, -1, 3, 0, 1, 5, 1, 2, 0, 0, 5, 4, 1, 2, 0, 4, 3, -1, 5, 1, 4, 1, 4, 1, 2, 2, 2, 0, -1, 0, -1, 1, 1, 2, 5, 5, 4, 9188, 1330, 888
5, -1, -1, -1, 2, -1, 3, 2, 0, 5, 1, 4, 2, 4, 0, 0, 1, 1, -1, 0, 2, 0, 3, 4, 4, -1, 1, -1, 4, 3, 4, 3, 2, 0, 1, 1, -1, 5, 3, -1, -1, 5, 0, 0, 2, 5, 2, 3, -1, 2, -1, 3, -1, 0, 3, -1, 4, -1, 5, -1, 4, 2, 5, 0, 1, 3, 3, -1, 1, -1, 3, 4, 4, 2, 1, -1, 4, 0, 2, 2, 4, 2, 5, 4, 0, 0, 1, 4, 1, -1, 8907, 1330, 888
5, 1, 2, 0, 0, 0, -1, 1, 1, 1, 0, 4, 3, 1, 1, 1, 3, 0, 1, 4, 1, 5, 5, 1, -1, 3, 0, 2, -1, 0, -1, 3, -1, 1, 0, 3, 0, 5, 5, -1, 5, 4, 2, 4, 3, -1, 2, 3, 0, 0, -1, 0, 5, 5, 4, -1, 1, 3, 2, 3, 4, -1, 2, 4, 5, 2, 4, 4, 2, 0, 2, 5, -1, 2, -1, 1, 2, -1, -1, -1, 4, -1, 0, 5, 4, 3, 2, 4, 5, 4, 8418, 1330, 888
1, 4, 4, -1, 2, 4, 0, -1, 3, 5, 4, -1, 3, -1, 0, 1, 1, -1, -1, 2, 0, 1, 0, 2, 5, 4, 2, 1, 2, 3, 3, 5, 5, -1, 4, 4, 2, 5, 2, 4, 4, 2, 3, 5, 3, 1, 2, 3, -1, -1, 1, 0, 1, 3, 1, 2, 5, 5, 3, -1, 3, 2, -1, 1, 0, -1, 2, -1, 4, 0, 2, -1, 3, 0, 4, 0, 0, 4, 0, 1, 4, 3, 5, 3, -1, 0, 0, 1, 1, -1, 9398, 1330, 888
-1, 3, -1, 0, 5, 1, 4, 2, 3, 5, 0, 1, 3, 2, -1, 4, 3, 3, 5, 4, -1, 3, -1, 5, 0, 1, 1, 1, 2, 0, 4, 4, 4, 2, 4, 1, 3, 5, 1, 2, 2, 3, 2, 3, 3, 0, 4, -1, 3, 1, 5, 0, 1, 2, 4, 1, 5, -1, 2, 0, 1, -1, 3, -1, 0, 0, -1, 2, -1, 1, 2, -1, 4, 0, -1, 4, -1, 0, 1, -1, 3, -1, -1, 0, 4, 1, -1, 2, 5, 5, 8447, 1330, 888
0, 2, 3, 0, -1, 1, 4, 2, 5, 5, -1, 0, -1, 5, 3, -1, 3, 4, 3, 3, -1, 0, 4, 3, 2, -1, -1, 1, -1, 1, 0, -1, 4, 2, 5, 2, 5, -1, 3, 4, 0, 1, 2, 1, 4, -1, 3, 1, -1, 1, 4, 0, 0, -1, 1, 2, 0, -1, 3, 4, 2, 3, -1, -1, 1, 1, 4, -1, 2, -1, 4, 2, 5, 0, 3, 5, -1, 0, -1, 4, -1, 2, 5, 0, -1, 5, 0, 1, 3, -1, 8399, 1330, 888
1, 0, 3, 5, 3, 1, 4, 5, 2, 2, 2, 0, -1, 5, 5, 4, 5, 0, 0, 4, 1, 2, 2, 2, 3, 2, 0, 4, 1, -1, -1, 5, -1, 0, 4, 5, -1, 3, -1, 4, 5, 3, 0, 0, 4, 2, 2, 3, 1, 4, 0, 3, 0, 4, 3, 1, 2, -1, 1, 4, 1, 2, 5, 0, -1, -1, 3, 3, 2, 3, 3, 5, 1, 1, 1, -1, 4, 5, 0, 5, 4, 0, -1, -1, 0, 5, 0, 2, 4, -1, 9196, 1330, 888
-1, 1, 4, 2, 5, 2, 5, 3, 2, 3, 3, -1, 1, -1, 2, -1, 3, 5, -1, 0, 1, 0, 0, 0, 0, 3, 3, 4, 5, 5, 4, 2, 0, 4, 2, 3, 4, -1, 4, 4, 3, 0, 1, 5, 1, -1, -1, 1, 4, -1, 5, 2, 0, 0, 1, -1, 2, 5, 3, 4, 1, 2, 1, -1, 3, -1, 0, 2, 3, -1, 5, 4, -1, -1, 1, 1, 3, -1, 2, 0, 3, 1, 4, 4, 1, -1, -1, 2, 0, 2, 8628, 1330, 888
4, 0, -1, 3, 0, 4, 2, 0, 5, 1, 2, 0, 2, -1, 3, 0, 2, 3, 1, 5, 5, 4, 4, 1, 3, -1, 0, 4, -1, -1, 0, -1, 1, 3, 1, 3, 4, 2, 4, 3, 3, 0, 2, 2, 2, -1, -1, 5, 0, 1, 0, 5, 3, 1, 4, 3, 1, 5, -1, 5, 0, -1, 3, 5, 2, 1, 1, 1, 3, 4, -1, 5, 5, 2, -1, 1, 5, 3, 0, 2, 2, 3, 4, -1, 1, 5, 4, 4, -1, 2, 8822, 1330, 888
3, 1, 3, -1, 4, 2, 1, -1, 0, 5, 0, 5, 0, -1, 4, 2, 0, 1, 5, 3, 3, -1, -1, 4, 5, 0, 4, 1, 2, 2, 5, 4, 4, 3, -1, 0, 3, -1, 1, 5, 2, 5, 2, 2, 0, 2, 0, -1, 1, 2, 5, 0, 0, 0, 4, 3, 2, 1, 0, 1, 3, 4, 2, -1, 3, 1, -1, 1, -1, -1, 3, 4, -1, -1, 2, 4, 3, 5, -1, 3, 4, 1, 1, -1, 3, 2, -1, 5, 0, 1, 8600, 1330, 888
2, 1, 1, 1, 5, 0, 0, 2, 0, 2, -1, -1, 1, 3, 0, 1, 3, 5, 1, 4, 5, 5, 4, 3, 3, 4, 5, 4, -1, -1, 4, -1, 2, 2, 5, -1, -1, 3, 4, -1, 0, 4, -1, 0, 3, 3, 2, 0, 2, 0, 0, 3, 0, -1, 2, 1, 4, 1, 0, 4, -1, -1, 2, 3, 1, -1, -1, 2, 0, 3, 0, -1, 0, 4, -1, 3, 5, 5, 3, 2, 5, -1, 3, 1, 4, 4, 1, 2, 2, 1, 8473, 1330, 888
0, 1, 5, 1, 3, -1, 2, 5, 0, 4, 2, 5, 1, -1, 3, -1, 1, 5, 5, 2, 2, 1, 4, 1, 1, -1, 2, 1, 2, 1, 5, 4, -1, 5, -1, 5, 3, 3, 0, -1, 0, 0, -1, 4, 3, 5, -1, -1, 4, 0, 2, -1, 1, 1, 3, 3, 3, 2, 0, 0, -1, -1, 2, 3, 1, 5, 2, 2, 0, 0, 5, -1, 3, 4, 4, -1, 0, 3, 5, 0, -1, -1, 3, 0, 4, 5, 3, 2, 4, 1, 8946, 1330, 888
1, 2, 2, -1, 4, -1, 3, 1, 0, -1, 2, 5, 3, 4, 4, 4, 0, 1, 0, 4, -1, 5, 4, 2, -1, 5, 0, 0, 4, 2, 5, 3, 3, -1, 4, 5, 2, 5, 4, -1, 1, 5, 0, 2, 5, 1, 3, -1, 1, -1, 2, 2, 3, 1, 0, 1, -1, 3, 2, -1, 3, -1, 5, 0, 1, 5, 2, 2, 2, 4, -1, 5, 3, 1, 1, 3, 4, 3, 1, 0, 4, 3, -1, -1, 2, 5, 0, 4, 3, 1, 8962, 1330, 888
-1, 0, 4, 1, 4, 0, 5, 3, 5, 1, 4, 1, -1, 3, 4, 1, 3, 5, 0, -1, 0, 3, -1, 5, 3, 1, 4, 2, 3, 1, 5, -1, 2, -1, 2, 2, 5, 4, 0, -1, -1, 2, -1, 3, 5, 4, 0, 1, 5, -1, 2, 1, 3, 3, 2, 3, -1, -1, 1, 0, 3, 4, 4, 3, 0, 1, 1, -1, 0, 3, 0, 2, 1, -1, 2, 5, 2, -1, 5, 5, 2, 5, 0, 2, 0, 0, -1, 3, 4, 1, 8827, 1330, 888
3, 4, -1, 3, -1, 4, 4, 2, 4, 5, 3, 1, 4, 3, 2, 2, -1, 0, 1, 1, 3, 5, 5, -1, 1, 5, 3, 5, 4, 0, 0, 2, -1, 2, -1, 0, 1, 5, 1, -1, 3, 2, 1, 4, 2, 3, 5, 2, -1, 3, 0, 4, 2, 1, -1, -1, 0, 3, 0, 3, 3, -1, 4, 3, 5, 4, 0, 5, 0, 4, -1, 0, 2, 4, 0, 1, -1, 1, 0, 1, 2, 5, 5, 2, 0, 1, 1, 4, 0, 2, 9466, 1330, 888
1, 0, 0, -1, 0, -1, 1, 5, 4, -1, 0, 1, 3, 4, 0, 4, 5, 5, 5, 0, 3, -1, 3, -1, -1, 1, 4, 3, 2, 5, 2, 5, 4, 0, 5, 2, 0, 4, 3, 0, -1, 3, 2, 3, -1, 1, 2, -1, 2, -1, 1, 0, 2, -1, 4, 3, 0, -1, 5, 4, -1, 3, 1, 2, 3, 1, 4, -1, 4, 2, 3, 1, -1, 5, 2, 0, 0, -1, -1, 1, 4, 3, 3, 1, 2, -1, 4, 2, -1, 1, 8680, 1330, 888
0, 2, -1, 2, 3, -1, 2, 2, -1, 1, 3, 2, 2, 4, 5, 0, 1, 3, 5, 1, 2, 0, -1, 4, 0, 4, 3, 1, 4, 5, 4, 3, 1, -1, 0, 5, 3, -1, 1, 5, 4, 0, 1, 0, 5, -1, 0, -1, 0, 4, 0, 0, 4, 5, -1, 4, -1, 2, 4, 4, 4, -1, 2, -1, 3, 5, -1, 2, 5, 1, 3, 0, 5, -1, 1, 5, 1, 3, 5, 2, 0, 1, -1, 5, 4, 4, 3, -1, 2, 3, 8820, 1330, 888
2, 5, 3, 0, 1, 5, 1, 3, -1, 3, -1, 4, 4, 4, 4, 2, 1, -1, 2, 0, -1, 1, 4, 0, 3, 0, 2, 5, 1, 4, 1, -1, 3, 5, 3, 2, 2, 0, 3, 5, -1, 4, 2, 1, 0, -1, 4, 1, 0, 0, 5, 4, 5, 5, -1, 3, 1, -1, 4, 5, 1, 0, 4, 2, 4, 2, 3, -1, -1, 1, 2, 3, 3, 5, 3, 4, 2, 0, 1, 5, 0, 2, -1, 5, 0, -1, 2, -1, 5, -1, 8846, 1330, 888
5, 4, 3, 0, 4, 5, 0, -1, -1, 0, -1, 5, -1, 3, 2, 3, 1, 0, 0, -1, 2, -1, 1, -1, 2, 4, 4, 0, 4, 3, 1, 2, 1, 0, 4, 3, 5, 1, 0, 2, 5, 2, 3, 2, 5, 1, -1, 1, 1, 3, 0, 1, 1, 1, 3, 5, 4, -1, 2, 4, 5, 3, -1, 2, 5, 2, 3, 0, 0, 0, 4, 3, 1, 3, -1, 4, -1, -1, 4, 2, 4, 2, -1, 0, 1, 3, -1, -1, 5, 2, 8969, 1330, 888
4, 5, 0, 2, 3, 0, 5, 5, 3, 1, 5, 0, -1, 2, 5, -1, 0, 2, 0, 3, 0, -1, -1, 2, 5, -1, 3, 1, -1, 5, -1, -1, 4, 3, 3, 5, 2, -1, -1, 1, 5, 2, 1, 3, 4, 3, 0, 4, 3, -1, 0, 4, 0, 4, -1, -1, 3, 2, 4, 1, 4, 2, 1, -1, 3, 1, 2, -1, 4, 3, 2, 1, 4, -1, 3, 1, 1, 2, 2, -1, -1, 2, 0, 0, -1, 0, 3, -1, 1, 4, 8066, 1330, 888
2, 2, 1, -1, 0, 2, 3, 0, 5, 1, -1, 4, -1, 2, 0, 2, 3, 3, 1, 3, 0, -1, 0, 5, 0, 0, 4, -1, 1, 4, 5, 5, 2, -1, 4, 1, -1, 2, -1, 3, 1, 2, 3, 0, 5, -1, 1, 3, 3, 4, 4, 3, -1, 5, 0, 4, 3, -1, -1, 1, -1, -1, 4, -1, 4, 4, 5, 0, 2, 0, 4, 2, 1, 3, 2, -1, 1, 0, 5, -1, 2, 1, 4, 3, 3, 0, 1, 1, -1, 4, 9176, 1330, 888
-1, -1, 2, 3, 5, 1, 4, 1, 0, -1, 0, -1, 3, 4, 5, -1, 5, 0, 4, 3, 2, 4, 1, 4, 5, 3, 4, -1, 0, 1, -1, 2, 0, 0, 2, -1, 1, 3, 0, 1, -1, 2, 5, 1, 2, 5, -1, 0, 5, 4, -1, 2, -1, 1, 4, 4, 2, 4, 1, -1, 0, 3, 3, -1, 5, 3, 0, 5, 4, 5, 5, 5, 0, 2, 2, -1, -1, -1, -1, 2, 1, -1, -1, 3, 4, -1, 1, 5, 3, 4, 7902, 1330, 888
5, 5, 1, -1, 3, 0, 1, 1, -1, 3, 0, 4, 5, 1, 0, 1, 4, 1, 4, 5, 5, 2, -1, 0, 2, 4, 2, -1, 3, -1, 5, 4, -1, 0, 2, 3, 2, -1, -1, 1, 4, 3, -1, 1, -1, 0, 5, 2, 5, 2, 0, 1, -1, 0, -1, 3, 4, 3, 0, 4, 5, 0, 5, 0, 0, -1, -1, 3, 1, 4, 3, 3, 0, 2, 4, -1, 1, 3, -1, -1, 2, 3, 2, 3, 4, 5, 4, 5, 2, 2, 8577, 1330, 888
3, 1, -1, 2, 5, 1, 2, 5, 1, 5, -1, -1, 5, 2, -1, 0, -1, 3, -1, 5, 3, 3, -1, 1, 2, 2, 1, 3, 2, 3, 1, 0, 2, -1, 5, 0, 0, 5, 4, 0, 3, 1, 1, 2, 4, 4, 2, -1, 0, 4, -1, 5, 0, 3, 3, 0, -1, 1, 0, -1, -1, 4, 2, 2, 3, 4, 4, 5, 4, 4, 0, 1, 5, -1, 4, 4, 1, 1, 2, 0, 4, 3, 5, -1, 2, 3, -1, 0, -1, 3, 8708, 1330, 888
