$<obj,$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$InterfaceFields,$InterTypeMethods,$Classes,$ClassMethods,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts
5115.86612332,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4965.77050065,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
4954.19637653,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
4990.88808299,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4955.90677381,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4954.02090926,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4941.44678513,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4991.06355026,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
5134.56291109,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
4981.78755705,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
4982.84888887,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
5006.11127257,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
4970.45876022,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4952.28837426,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5093.0466719,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4972.9016925,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5015.33446215,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4957.20490473,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5060.44696317,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5038.2459113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5051.17096997,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5017.39579397,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4994.48434482,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4984.1776857,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5071.13522275,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5025.84725445,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4944.6307806,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4964.59503338,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4988.74328163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4975.72622523,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5021.25099262,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4928.96465874,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4930.37692511,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5047.66670587,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4943.95104923,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4955.28837426,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
4983.38381889,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4962.32756837,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5093.45893826,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5016.54059533,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5025.81658854,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4980.64275569,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5001.11127257,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4930.99532466,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4983.97155252,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4945.6307806,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4907.87774232,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5101.40613464,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4994.690478,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4982.29182115,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4966.45023202,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5063.71442818,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5204.47272582,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5060.24082999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
4992.15554799,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
4983.73475343,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5019.77739443,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5001.01927483,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5012.53206713,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
4977.4059566,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5109.91892694,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5009.32593395,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5003.76033803,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5019.80806034,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5018.80806034,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4991.56781436,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
5028.49631991,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5035.4741822,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
4937.56092058,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4972.57289567,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
5047.07897223,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5004.79100394,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5080.23574868,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4922.1009319,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5017.36512806,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
5070.31069002,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
5134.38744382,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
4987.47581662,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
4991.77394754,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
4979.4059566,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
4977.31395886,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
4979.58142387,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
5167.75035345,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
5120.87465152,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4970.1606293,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4971.77902885,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5014.86086396,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
4998.16407619,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
5015.4485976,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
4951.99024334,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
5062.2714959,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
4991.33101526,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
5036.68031538,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
4984.79608525,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4990.94941481,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4995.690478,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4934.64439011,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5032.58831764,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
5070.07389092,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
5048.63603996,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
4966.80116656,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
5009.23393621,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
5051.90350496,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
4961.99877154,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
5014.74672852,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4959.67850291,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5027.05338763,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5011.41793169,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4996.75180983,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5053.85070134,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4958.82330427,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5225.35350906,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5013.2117985,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5102.73493147,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4973.6648934,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5007.47073531,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4982.08568797,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5076.08241912,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4996.9272771,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4941.03451877,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5053.43843497,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4965.18276701,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
5278.68067147,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4990.26968344,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
4923.605196,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5120.22558606,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4956.73130654,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5152.79462887,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
5148.84743249,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
5002.25607393,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
5008.91366759,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5159.56635798,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5030.11471946,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
5100.99386827,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
5004.9358053,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
5023.28165853,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5041.00911221,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
5025.31232444,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
5208.62605538,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
5002.25607393,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4949.48597924,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
4948.66144651,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
5185.68394031,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
4990.47581662,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
5033.733119,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
5053.23230179,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4963.32756837,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4991.36168117,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5166.98715254,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5003.28673984,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
4984.11635388,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
5084.70934687,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5070.5168232,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5080.61734913,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4980.19982341,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5035.03124992,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
4965.73983474,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
5131.32611199,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
5035.85578265,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
5005.14193848,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
4975.01582794,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
4992.15554799,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
5000.37020937,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
5020.15899488,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
5003.84380756,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
5014.86086396,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5011.9443335,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5106.79626329,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
5198.90712989,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
4999.98860892,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
5023.66325898,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
4999.78247574,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
5010.05846894,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
5264.22068279,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0
5163.80315707,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0
5046.39924086,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
5003.28673984,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
5017.68539669,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
5058.73656589,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5037.68031538,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5095.19147326,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5013.11980077,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5179.32447757,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
4985.32248706,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
4984.08568797,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
5040.7416472,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1
5154.97009614,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
5228.94124269,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1
5018.06699714,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
4999.690478,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1
4972.07715977,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5050.78936952,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5159.42155662,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5042.30724313,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5079.41121595,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5038.56617993,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5010.76886623,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5031.38218446,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5043.92564267,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4999.98860892,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5011.2117985,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5043.33790904,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4998.60700847,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5024.16752308,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5095.45893826,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5081.64801505,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5038.9784463,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
5033.41285037,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5210.65672129,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5031.35151855,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
5008.4400694,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5026.34299035,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5063.15736046,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5027.465654,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4993.04141254,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5059.59176453,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4972.01582794,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5049.4912386,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5027.19818899,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5001.6990062,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
5026.61045536,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
5056.67523407,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
5037.71098129,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
5044.07044403,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
5114.8354574,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5020.83872625,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5032.38218446,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
4998.33954346,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
5036.71098129,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
5252.29562412,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
4991.09421617,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
5207.35859037,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
5044.4827104,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1
4976.25262704,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
4988.58995207,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1
5112.42319104,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5104.76559738,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5171.75888165,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5004.14193848,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5034.88644856,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4986.00221843,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4971.95449612,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5095.25280508,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5170.28528346,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5105.3226651,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
5085.8013446,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5021.4571258,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5344.05555618,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5056.46910089,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
4999.1947421,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5064.92056136,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5018.9528617,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5068.45549137,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
5084.2970805,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
4990.9187489,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
5069.83709183,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
5312.45584746,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
5038.91711447,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
4994.56781436,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
5222.84924496,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
5070.10455683,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
5064.30216182,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
5001.25607393,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
5115.01092468,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
5026.13685717,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
5128.40958153,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
5082.61734913,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
5194.31086806,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
5058.11816634,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
5028.40432217,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
5030.67178718,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
5005.49287302,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
5067.80642592,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5070.45549137,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5023.25099262,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
5157.23756115,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5031.465654,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
5044.2459113,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5085.64801505,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
5096.3141369,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5017.74672852,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5008.91366759,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5051.14030406,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5003.52353893,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5029.67178718,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5127.23411426,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5234.98043681,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
5045.78084132,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
5111.36185922,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5038.56617993,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5053.61390224,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5070.69229047,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5000.01927483,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
5048.63603996,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
5152.70263113,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
5069.21869228,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
5046.10110994,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
5035.29871493,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5004.76033803,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4998.95794301,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5131.73837836,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
5016.89152987,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
5120.78265378,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
5186.71460622,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
5042.4827104,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4996.07207846,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5067.18802637,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5038.71098129,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5108.17786375,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
5038.7416472,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
5020.77739443,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
5089.62587733,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
5225.46764451,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
5024.04485943,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
5083.20508277,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
5150.16770112,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
5073.19655457,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
5029.87792036,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
5031.35151855,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
5039.36004675,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
5226.73510951,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
5051.7587036,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
5001.01927483,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
5056.85070134,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
5063.85922954,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
5150.90876432,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
5085.5338796,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
5096.42827235,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
5099.34480282,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
5026.9613899,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
5002.1947421,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1
5306.92091745,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
5084.06028141,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
5020.57126124,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1
5070.45549137,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
5149.99223385,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
5033.08405354,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
5048.84217314,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
5065.508295,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
5119.75198787,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
5087.15227915,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0
5046.51337631,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0
5117.0722565,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
5161.97862434,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
5028.57978944,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
5088.18294506,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
5103.43680055,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1
5113.30052739,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1
5035.00058401,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
5039.71098129,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
5184.00420894,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
5170.98715254,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
5027.34299035,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
5221.72658131,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
5056.78936952,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
